CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Recency_Outlier,Frequency_Outlier,Monetary_Outlier,Any_RFM_Outlier,R_Score,F_Score,M_Score,RFM_Score_String,RFM_TotalScore
13684,2011-02-27 10:13:00,286,1,65.13,False,False,False,False,1,1,1,111,3
13685,2011-12-07 11:41:00,3,7,3119.44,False,False,False,False,5,5,5,555,15
13686,2011-06-10 09:10:00,183,1,72.0,False,False,False,False,1,1,1,111,3
13689,2011-10-07 13:21:00,64,1,910.0,False,False,False,False,3,1,3,313,7
13690,2011-10-11 15:03:00,60,1,172.25,False,False,False,False,3,1,1,311,5
13692,2011-11-15 11:17:00,25,3,1488.32,False,False,False,False,4,3,4,434,11
13694,2011-12-06 09:32:00,4,50,65039.62,False,True,True,True,5,5,5,555,15
13695,2011-11-08 14:26:00,32,15,2504.13,False,True,False,True,4,5,5,455,14
13697,2011-11-01 09:14:00,39,1,151.3,False,False,False,False,3,1,1,311,5
13699,2011-07-07 16:51:00,156,1,308.58000000000004,False,False,False,False,2,1,2,212,5
13700,2011-11-13 13:00:00,27,10,2248.63,False,False,False,False,4,5,5,455,14
13703,2011-01-25 13:10:00,319,1,99.5,False,False,False,False,1,1,1,111,3
13704,2011-12-04 15:13:00,6,9,2308.06,False,False,False,False,5,5,5,555,15
13705,2011-12-02 12:32:00,8,3,711.86,False,False,False,False,5,3,3,533,11
13706,2011-02-10 09:21:00,303,1,330.79,False,False,False,False,1,1,2,112,4
13707,2011-03-17 18:03:00,268,2,806.41,False,False,False,False,1,2,3,123,6
13708,2011-03-13 13:46:00,272,1,285.33,False,False,False,False,1,1,2,112,4
13709,2011-12-06 10:28:00,4,13,6307.650000000001,False,True,True,True,5,5,5,555,15
13710,2011-11-08 08:16:00,32,1,180.48,False,False,False,False,4,1,1,411,6
13711,2011-05-05 10:31:00,219,2,252.06,False,False,False,False,1,2,2,122,5
13712,2011-04-07 12:33:00,247,1,228.84,False,False,False,False,1,1,1,111,3
13715,2011-03-03 19:21:00,282,5,1077.39,False,False,False,False,1,4,4,144,9
13716,2011-03-15 13:49:00,270,1,138.28,False,False,False,False,1,1,1,111,3
13717,2011-11-07 14:13:00,33,6,1445.01,False,False,False,False,4,5,4,454,13
13718,2011-04-07 13:24:00,247,2,306.55,False,False,False,False,1,2,2,122,5
13719,2011-11-24 15:26:00,16,5,1041.68,False,False,False,False,4,4,4,444,12
13720,2011-08-15 12:46:00,117,4,799.9,False,False,False,False,2,4,3,243,9
13721,2011-11-03 14:05:00,37,1,524.14,False,False,False,False,3,1,3,313,7
13722,2011-07-31 12:44:00,132,3,2375.41,False,False,False,False,2,3,5,235,10
13723,2011-05-06 17:04:00,218,1,199.85000000000002,False,False,False,False,1,1,1,111,3
13725,2011-10-21 10:03:00,50,8,1980.56,False,False,False,False,3,5,4,354,12
13726,2011-11-01 10:49:00,39,2,1079.66,False,False,False,False,3,2,4,324,9
13727,2011-11-11 09:46:00,29,2,333.48,False,False,False,False,4,2,2,422,8
13728,2011-11-03 10:49:00,37,6,1016.14,False,False,False,False,3,5,4,354,12
13730,2011-07-27 08:35:00,136,2,752.6,False,False,False,False,2,2,3,223,7
13731,2011-05-04 14:33:00,220,2,610.59,False,False,False,False,1,2,3,123,6
13732,2011-11-11 15:49:00,29,1,491.86,False,False,False,False,4,1,3,413,8
13735,2011-11-15 11:14:00,25,4,2883.54,False,False,False,False,4,4,5,445,13
13736,2011-12-04 15:19:00,6,2,729.8,False,False,False,False,5,2,3,523,10
13737,2011-05-23 16:32:00,201,1,339.6,False,False,False,False,1,1,2,112,4
13739,2011-11-21 13:35:00,19,1,216.9,False,False,False,False,4,1,1,411,6
13740,2011-04-13 10:32:00,241,1,350.75,False,False,False,False,1,1,2,112,4
13741,2011-09-29 09:19:00,72,3,668.4300000000001,False,False,False,False,3,3,3,333,9
13742,2011-11-23 11:07:00,17,12,3107.87,False,True,False,True,4,5,5,455,14
13743,2011-12-07 10:09:00,3,7,1341.6,False,False,False,False,5,5,4,554,14
13744,2011-09-05 15:19:00,96,2,1080.52,False,False,False,False,2,2,4,224,8
13745,2011-06-30 16:43:00,163,1,300.04,False,False,False,False,2,1,2,212,5
13747,2010-12-01 10:37:00,374,1,79.6,True,False,False,True,1,1,1,111,3
13748,2011-09-05 09:45:00,96,5,948.25,False,False,False,False,2,4,4,244,10
13750,2011-10-17 12:16:00,54,5,1647.26,False,False,False,False,3,4,4,344,11
13751,2011-02-24 15:56:00,289,1,296.25,False,False,False,False,1,1,2,112,4
13752,2011-08-07 14:16:00,125,6,1175.38,False,False,False,False,2,5,4,254,11
13753,2011-02-25 12:48:00,288,1,741.26,False,False,False,False,1,1,3,113,5
13754,2011-07-11 11:51:00,152,2,282.6,False,False,False,False,2,2,2,222,6
13755,2011-12-06 12:26:00,4,9,2108.06,False,False,False,False,5,5,5,555,15
13756,2011-12-07 16:44:00,3,14,5189.52,False,True,True,True,5,5,5,555,15
13758,2011-11-28 11:11:00,12,7,3190.55,False,False,False,False,5,5,5,555,15
13759,2011-11-06 14:47:00,34,2,659.4100000000001,False,False,False,False,3,2,3,323,8
13760,2011-10-16 16:13:00,55,2,286.79,False,False,False,False,3,2,2,322,7
13761,2011-10-20 14:01:00,51,2,1070.65,False,False,False,False,3,2,4,324,9
13762,2011-05-05 09:15:00,219,1,306.72,False,False,False,False,1,1,2,112,4
13763,2011-10-07 15:13:00,64,1,1714.96,False,False,False,False,3,1,4,314,8
13764,2011-09-30 12:03:00,71,3,1519.42,False,False,False,False,3,3,4,334,10
13767,2011-12-07 15:00:00,3,37,17220.36,False,True,True,True,5,5,5,555,15
13769,2011-12-07 15:08:00,3,10,2796.51,False,False,False,False,5,5,5,555,15
13771,2011-10-06 14:18:00,65,4,2634.45,False,False,False,False,3,4,5,345,12
13772,2011-11-06 11:43:00,34,3,1122.63,False,False,False,False,3,3,4,334,10
13774,2011-09-19 12:06:00,82,1,345.0,False,False,False,False,2,1,2,212,5
13777,2011-12-09 12:25:00,1,33,25977.16,False,True,True,True,5,5,5,555,15
13778,2011-08-28 15:25:00,104,1,178.7,False,False,False,False,2,1,1,211,4
13780,2011-12-02 13:49:00,8,2,360.01,False,False,False,False,5,2,2,522,9
13781,2011-04-03 12:08:00,251,1,127.84,False,False,False,False,1,1,1,111,3
13782,2011-11-27 11:54:00,13,6,908.86,False,False,False,False,5,5,3,553,13
13784,2011-11-30 09:33:00,10,11,2462.79,False,False,False,False,5,5,5,555,15
13786,2010-12-07 13:53:00,368,1,230.4,True,False,False,True,1,1,1,111,3
13787,2011-09-25 12:06:00,76,2,309.04,False,False,False,False,2,2,2,222,6
13790,2011-12-05 15:48:00,5,1,348.79999999999995,False,False,False,False,5,1,2,512,8
13791,2011-08-04 11:44:00,128,2,1516.0,False,False,False,False,2,2,4,224,8
13792,2011-10-04 14:31:00,67,2,195.55,False,False,False,False,3,2,1,321,6
13798,2011-12-08 15:51:00,2,57,37153.85,False,True,True,True,5,5,5,555,15
13799,2011-08-15 12:07:00,117,2,688.86,False,False,False,False,2,2,3,223,7
13800,2011-02-03 12:27:00,310,1,558.32,False,False,False,False,1,1,3,113,5
13801,2011-10-04 10:15:00,67,1,324.8,False,False,False,False,3,1,2,312,6
13802,2011-07-24 10:54:00,139,3,4599.42,False,False,True,True,2,3,5,235,10
13803,2011-03-29 12:57:00,256,1,277.07,False,False,False,False,1,1,2,112,4
13804,2011-11-09 12:32:00,31,7,2588.39,False,False,False,False,4,5,5,455,14
13805,2011-10-18 14:50:00,53,2,924.5999999999999,False,False,False,False,3,2,3,323,8
13806,2011-10-07 11:43:00,64,1,256.38,False,False,False,False,3,1,2,312,6
13807,2010-12-07 15:48:00,368,1,112.6,True,False,False,True,1,1,1,111,3
13808,2011-12-04 12:18:00,6,5,1747.66,False,False,False,False,5,4,4,544,13
13809,2011-02-07 13:15:00,306,1,155.05,False,False,False,False,1,1,1,111,3
13810,2011-11-11 08:33:00,29,3,1499.01,False,False,False,False,4,3,4,434,11
13811,2011-06-09 09:54:00,184,3,814.5,False,False,False,False,1,3,3,133,7
13812,2011-10-28 14:27:00,43,3,539.0,False,False,False,False,3,3,3,333,9
13813,2011-10-31 10:38:00,40,4,1366.8600000000001,False,False,False,False,3,4,4,344,11
13814,2011-09-08 13:48:00,93,2,1579.12,False,False,False,False,2,2,4,224,8
13815,2011-11-17 14:19:00,23,4,4027.36,False,False,True,True,4,4,5,445,13
13816,2011-11-16 08:38:00,24,2,571.6700000000001,False,False,False,False,4,2,3,423,9
13817,2011-11-10 17:49:00,30,2,382.98,False,False,False,False,4,2,2,422,8
13819,2011-02-11 10:38:00,302,3,1140.35,False,False,False,False,1,3,4,134,8
13821,2011-07-18 09:49:00,145,2,385.64,False,False,False,False,2,2,2,222,6
13822,2011-12-04 12:13:00,6,2,632.0,False,False,False,False,5,2,3,523,10
13823,2011-11-21 10:22:00,19,2,957.66,False,False,False,False,4,2,4,424,10
13824,2011-11-07 12:41:00,33,5,1698.94,False,False,False,False,4,4,4,444,12
13826,2011-06-16 13:48:00,177,1,189.5,False,False,False,False,2,1,1,211,4
13827,2011-10-13 12:38:00,58,3,409.8,False,False,False,False,3,3,2,332,8
13828,2011-11-17 16:02:00,23,1,209.49,False,False,False,False,4,1,1,411,6
13831,2011-11-23 15:41:00,17,6,2198.45,False,False,False,False,4,5,5,455,14
13832,2011-11-20 15:36:00,20,1,52.2,False,False,False,False,4,1,1,411,6
13833,2011-07-03 13:27:00,160,1,383.85,False,False,False,False,2,1,2,212,5
13835,2011-11-14 15:37:00,26,4,834.57,False,False,False,False,4,4,3,443,11
13837,2011-05-12 12:10:00,212,2,266.59000000000003,False,False,False,False,1,2,2,122,5
13838,2011-12-04 11:00:00,6,4,674.82,False,False,False,False,5,4,3,543,12
13841,2011-04-01 12:10:00,253,1,85.0,False,False,False,False,1,1,1,111,3
13842,2011-10-12 10:51:00,59,9,3385.62,False,False,False,False,3,5,5,355,13
13844,2011-11-28 13:21:00,12,1,361.62,False,False,False,False,5,1,2,512,8
13845,2011-10-06 08:25:00,65,1,312.98,False,False,False,False,3,1,2,312,6
13846,2011-11-15 12:07:00,25,3,865.0600000000001,False,False,False,False,4,3,3,433,10
13848,2011-09-08 12:58:00,93,3,1255.0,False,False,False,False,2,3,4,234,9
13849,2011-10-19 10:59:00,52,2,1537.95,False,False,False,False,3,2,4,324,9
13850,2011-08-02 14:04:00,130,1,1595.48,False,False,False,False,2,1,4,214,7
13851,2011-09-05 12:36:00,96,3,2651.46,False,False,False,False,2,3,5,235,10
13853,2011-10-13 14:18:00,58,1,1090.1399999999999,False,False,False,False,3,1,4,314,8
13854,2011-12-01 09:06:00,9,25,8109.5199999999995,False,True,True,True,5,5,5,555,15
13856,2011-06-24 10:03:00,169,3,388.5,False,False,False,False,2,3,2,232,7
13858,2011-10-13 16:17:00,58,1,216.17000000000002,False,False,False,False,3,1,1,311,5
13859,2011-01-17 16:14:00,327,1,201.16,False,False,False,False,1,1,1,111,3
13860,2011-12-08 12:57:00,2,5,1245.9,False,False,False,False,5,4,4,544,13
13862,2011-11-21 16:24:00,19,8,2209.36,False,False,False,False,4,5,5,455,14
13863,2011-04-06 10:20:00,248,1,305.78,False,False,False,False,1,1,2,112,4
13865,2011-10-12 13:31:00,59,4,501.56,False,False,False,False,3,4,3,343,10
13866,2011-09-26 14:54:00,75,1,145.67,False,False,False,False,2,1,1,211,4
13867,2011-11-08 15:48:00,32,3,1005.09,False,False,False,False,4,3,4,434,11
13868,2011-12-02 16:32:00,8,2,3192.54,False,False,False,False,5,2,5,525,12
13869,2011-08-08 13:53:00,124,4,3083.65,False,False,False,False,2,4,5,245,11
13870,2011-12-07 13:23:00,3,8,2770.94,False,False,False,False,5,5,5,555,15
13871,2011-11-17 10:49:00,23,13,6403.25,False,True,True,True,4,5,5,455,14
13873,2011-08-12 10:08:00,120,3,389.6,False,False,False,False,2,3,2,232,7
13874,2010-12-16 18:20:00,359,1,540.45,True,False,False,True,1,1,3,113,5
13875,2011-10-17 09:36:00,54,5,1786.79,False,False,False,False,3,4,4,344,11
13876,2011-10-07 10:22:00,64,1,122.7,False,False,False,False,3,1,1,311,5
13877,2011-09-14 15:49:00,87,1,117.24,False,False,False,False,2,1,1,211,4
13878,2011-10-16 12:19:00,55,1,1271.57,False,False,False,False,3,1,4,314,8
13880,2011-11-18 13:44:00,22,13,3219.77,False,True,False,True,4,5,5,455,14
13881,2011-12-06 12:50:00,4,20,17159.52,False,True,True,True,5,5,5,555,15
13882,2011-12-07 11:16:00,3,5,1191.13,False,False,False,False,5,4,4,544,13
13883,2011-11-29 10:45:00,11,5,2674.48,False,False,False,False,5,4,5,545,14
13884,2011-12-02 16:30:00,8,5,787.6,False,False,False,False,5,4,3,543,12
13885,2011-06-03 15:07:00,190,2,506.8,False,False,False,False,1,2,3,123,6
13886,2011-09-29 13:17:00,72,1,243.56,False,False,False,False,3,1,1,311,5
13887,2011-05-19 17:22:00,205,1,349.55,False,False,False,False,1,1,2,112,4
13888,2011-08-12 10:13:00,120,2,595.67,False,False,False,False,2,2,3,223,7
13889,2011-09-08 09:13:00,93,1,416.90000000000003,False,False,False,False,2,1,2,212,5
13890,2011-12-08 15:36:00,2,10,1883.81,False,False,False,False,5,5,4,554,14
13892,2011-11-13 11:50:00,27,4,632.97,False,False,False,False,4,4,3,443,11
13893,2011-02-15 11:30:00,298,1,821.1,False,False,False,False,1,1,3,113,5
13894,2011-11-16 09:44:00,24,3,564.62,False,False,False,False,4,3,3,433,10
13895,2011-11-11 16:57:00,29,4,2593.07,False,False,False,False,4,4,5,445,13
13897,2011-10-20 14:30:00,51,1,311.16,False,False,False,False,3,1,2,312,6
13898,2011-01-18 10:28:00,326,1,155.93,False,False,False,False,1,1,1,111,3
13899,2011-11-23 13:40:00,17,2,388.52,False,False,False,False,4,2,2,422,8
13900,2011-06-09 19:26:00,184,3,740.95,False,False,False,False,1,3,3,133,7
13901,2011-09-28 14:48:00,73,5,2867.2000000000003,False,False,False,False,2,4,5,245,11
13904,2011-11-02 13:41:00,38,2,332.64,False,False,False,False,3,2,2,322,7
13908,2011-09-21 11:49:00,80,4,2369.55,False,False,False,False,2,4,5,245,11
13911,2011-10-13 15:43:00,58,9,2580.91,False,False,False,False,3,5,5,355,13
13914,2011-11-28 10:35:00,12,2,626.45,False,False,False,False,5,2,3,523,10
13917,2011-10-21 09:56:00,50,2,272.04,False,False,False,False,3,2,2,322,7
13918,2011-10-21 12:25:00,50,2,1212.8400000000001,False,False,False,False,3,2,4,324,9
13919,2011-10-11 14:24:00,60,2,384.81,False,False,False,False,3,2,2,322,7
13922,2010-12-23 10:38:00,352,1,172.25,True,False,False,True,1,1,1,111,3
13923,2011-10-17 12:33:00,54,1,351.13,False,False,False,False,3,1,2,312,6
13924,2011-12-08 09:39:00,2,6,1838.8500000000001,False,False,False,False,5,5,4,554,14
13925,2011-09-08 12:47:00,93,4,678.25,False,False,False,False,2,4,3,243,9
13926,2011-11-16 13:16:00,24,1,223.85000000000002,False,False,False,False,4,1,1,411,6
13927,2011-09-26 12:00:00,75,1,348.99,False,False,False,False,2,1,2,212,5
13928,2011-11-29 10:33:00,11,4,464.57,False,False,False,False,5,4,2,542,11
13929,2011-06-23 15:26:00,170,2,842.65,False,False,False,False,2,2,3,223,7
13930,2011-10-13 09:45:00,58,2,337.34,False,False,False,False,3,2,2,322,7
13931,2011-09-05 10:12:00,96,2,1237.53,False,False,False,False,2,2,4,224,8
13932,2011-02-18 12:02:00,295,1,307.4,False,False,False,False,1,1,2,112,4
13933,2011-08-22 14:03:00,110,2,608.79,False,False,False,False,2,2,3,223,7
13934,2011-03-21 08:39:00,264,1,922.1,False,False,False,False,1,1,3,113,5
13936,2011-06-13 08:47:00,180,1,376.58,False,False,False,False,1,1,2,112,4
13937,2011-06-23 16:35:00,170,1,158.85,False,False,False,False,2,1,1,211,4
13938,2011-11-04 14:37:00,36,1,71.66,False,False,False,False,3,1,1,311,5
13939,2011-11-16 13:33:00,24,3,568.55,False,False,False,False,4,3,3,433,10
13940,2011-11-22 15:15:00,18,4,839.14,False,False,False,False,4,4,3,443,11
13941,2011-11-18 09:43:00,22,5,5112.96,False,False,True,True,4,4,5,445,13
13946,2011-09-21 13:33:00,80,3,561.57,False,False,False,False,2,3,3,233,8
13947,2011-10-05 14:42:00,66,1,90.60000000000001,False,False,False,False,3,1,1,311,5
13948,2010-12-14 10:18:00,361,1,102.0,True,False,False,True,1,1,1,111,3
13949,2011-12-07 09:35:00,3,6,2427.32,False,False,False,False,5,5,5,555,15
13950,2011-11-28 14:44:00,12,4,745.0600000000001,False,False,False,False,5,4,3,543,12
13951,2011-06-16 16:43:00,177,3,674.45,False,False,False,False,2,3,3,233,8
13952,2011-05-06 09:00:00,218,2,3251.071,False,False,False,False,1,2,5,125,8
13953,2011-12-02 16:04:00,8,7,3515.68,False,False,False,False,5,5,5,555,15
13954,2011-12-08 12:50:00,2,2,439.92,False,False,False,False,5,3,2,532,10
13955,2011-07-08 17:19:00,155,2,322.96,False,False,False,False,2,3,2,232,7
13956,2011-12-04 13:20:00,6,5,1019.27,False,False,False,False,5,4,4,544,13
13959,2011-09-21 15:06:00,80,3,594.04,False,False,False,False,2,3,3,233,8
13960,2011-11-18 15:27:00,22,2,230.22,False,False,False,False,4,3,1,431,8
13962,2011-11-18 08:47:00,22,2,169.54999999999998,False,False,False,False,4,3,1,431,8
13963,2011-02-04 14:43:00,309,4,664.54,False,False,False,False,1,4,3,143,8
13967,2011-07-17 12:02:00,146,1,80.7,False,False,False,False,2,1,1,211,4
13969,2011-12-02 15:11:00,8,18,9024.17,False,True,True,True,5,5,5,555,15
13971,2011-11-21 12:06:00,19,8,2758.26,False,False,False,False,4,5,5,455,14
13972,2011-09-30 11:54:00,71,2,190.25,False,False,False,False,3,3,1,331,7
13973,2011-02-25 15:21:00,288,1,264.7,False,False,False,False,1,1,2,112,4
13974,2011-10-21 14:41:00,50,1,413.59000000000003,False,False,False,False,3,1,2,312,6
13975,2011-11-08 13:19:00,32,6,2461.2400000000002,False,False,False,False,4,5,5,455,14
13976,2011-05-17 09:13:00,207,1,357.98,False,False,False,False,1,1,2,112,4
13978,2011-11-25 11:36:00,15,2,196.79,False,False,False,False,4,3,1,431,8
13979,2011-09-27 13:32:00,74,1,869.87,False,False,False,False,2,1,3,213,6
13980,2011-10-10 13:34:00,61,1,200.14,False,False,False,False,3,1,1,311,5
13982,2011-10-31 16:24:00,40,4,1871.81,False,False,False,False,3,4,4,344,11
13983,2011-11-10 11:06:00,30,12,2603.43,False,True,False,True,4,5,5,455,14
13984,2011-11-13 12:38:00,27,5,920.51,False,False,False,False,4,4,3,443,11
13985,2011-12-05 17:06:00,5,15,7060.13,False,True,True,True,5,5,5,555,15
13986,2011-11-22 15:00:00,18,1,320.46,False,False,False,False,4,1,2,412,7
13988,2011-11-20 10:15:00,20,6,4147.96,False,False,True,True,4,5,5,455,14
13989,2011-10-05 09:47:00,66,2,1266.08,False,False,False,False,3,3,4,334,10
13990,2011-05-10 15:19:00,214,1,311.3,False,False,False,False,1,1,2,112,4
13991,2011-11-27 16:18:00,13,6,852.88,False,False,False,False,5,5,3,553,13
13992,2011-11-09 15:23:00,31,1,76.8,False,False,False,False,4,1,1,411,6
13993,2011-10-28 09:06:00,43,9,3466.36,False,False,False,False,3,5,5,355,13
13994,2011-12-06 11:05:00,4,6,2274.14,False,False,False,False,5,5,5,555,15
13995,2011-11-24 14:22:00,16,5,1393.69,False,False,False,False,4,4,4,444,12
13999,2011-11-29 13:40:00,11,12,3901.81,False,True,True,True,5,5,5,555,15
14000,2011-05-12 16:50:00,212,1,635.66,False,False,False,False,1,1,3,113,5
14001,2011-10-25 10:31:00,46,3,2043.0800000000002,False,False,False,False,3,3,4,334,10
14002,2011-07-28 15:55:00,135,2,529.73,False,False,False,False,2,3,3,233,8
14004,2011-10-27 14:40:00,44,7,4582.64,False,False,True,True,3,5,5,355,13
14005,2011-11-30 12:41:00,10,5,2874.72,False,False,False,False,5,4,5,545,14
14006,2011-08-16 09:39:00,116,3,962.19,False,False,False,False,2,3,4,234,9
14009,2011-05-25 15:47:00,199,2,695.61,False,False,False,False,1,3,3,133,7
14012,2011-03-07 12:26:00,278,1,328.8,False,False,False,False,1,1,2,112,4
14013,2011-08-21 15:01:00,111,3,473.02,False,False,False,False,2,3,2,232,7
14014,2011-09-23 13:18:00,78,1,505.18,False,False,False,False,2,1,3,213,6
14015,2011-10-18 10:02:00,53,1,917.34,False,False,False,False,3,1,3,313,7
14016,2011-07-01 11:29:00,162,4,4341.21,False,False,True,True,2,4,5,245,11
14019,2011-10-24 10:13:00,47,3,1421.6100000000001,False,False,False,False,3,3,4,334,10
14020,2011-11-23 09:22:00,17,2,642.8,False,False,False,False,4,3,3,433,10
14021,2011-07-07 15:46:00,156,3,631.9,False,False,False,False,2,3,3,233,8
14022,2011-04-28 14:39:00,226,1,440.0,False,False,False,False,1,1,2,112,4
14023,2011-12-02 13:58:00,8,2,584.07,False,False,False,False,5,3,3,533,11
14024,2011-08-10 11:30:00,122,2,327.7,False,False,False,False,2,3,2,232,7
14027,2011-10-10 09:01:00,61,1,104.82,False,False,False,False,3,1,1,311,5
14029,2011-10-07 14:46:00,64,2,467.66,False,False,False,False,3,3,2,332,8
14030,2011-11-21 16:48:00,19,8,2358.84,False,False,False,False,4,5,5,455,14
14031,2011-12-02 17:13:00,8,19,17286.86,False,True,True,True,5,5,5,555,15
14032,2011-12-07 15:23:00,3,11,2975.59,False,False,False,False,5,5,5,555,15
14034,2011-11-17 14:02:00,23,3,648.89,False,False,False,False,4,3,3,433,10
14035,2011-11-11 10:03:00,29,5,1428.02,False,False,False,False,4,4,4,444,12
14036,2011-02-28 09:26:00,285,1,626.65,False,False,False,False,1,1,3,113,5
14037,2011-06-16 13:57:00,177,2,147.20000000000002,False,False,False,False,2,3,1,231,6
14038,2011-09-22 13:37:00,79,3,1560.38,False,False,False,False,2,3,4,234,9
14039,2011-11-06 13:48:00,34,1,152.2,False,False,False,False,3,1,1,311,5
14040,2011-10-30 12:42:00,41,12,3560.32,False,True,False,True,3,5,5,355,13
14041,2011-03-18 13:25:00,267,1,141.41,False,False,False,False,1,1,1,111,3
14044,2011-11-13 12:05:00,27,4,646.42,False,False,False,False,4,4,3,443,11
14045,2011-08-22 15:27:00,110,4,1659.75,False,False,False,False,2,4,4,244,10
14046,2011-02-28 14:48:00,285,1,154.99,False,False,False,False,1,1,1,111,3
14047,2011-12-01 11:43:00,9,5,1308.6100000000001,False,False,False,False,5,4,4,544,13
14048,2011-02-07 14:53:00,306,1,409.93,False,False,False,False,1,1,2,112,4
14049,2011-11-23 12:20:00,17,4,5578.72,False,False,True,True,4,4,5,445,13
14050,2011-11-08 10:00:00,32,2,746.36,False,False,False,False,4,3,3,433,10
14051,2011-12-09 10:20:00,1,23,15610.390000000001,False,True,True,True,5,5,5,555,15
14052,2011-11-20 12:30:00,20,1,225.35999999999999,False,False,False,False,4,1,1,411,6
14053,2011-08-07 14:27:00,125,2,260.25,False,False,False,False,2,3,2,232,7
14054,2011-10-05 15:49:00,66,1,92.46000000000001,False,False,False,False,3,1,1,311,5
14055,2011-08-25 15:04:00,107,1,725.6400000000001,False,False,False,False,2,1,3,213,6
14056,2011-12-08 13:36:00,2,23,8152.71,False,True,True,True,5,5,5,555,15
14057,2011-11-16 10:32:00,24,17,6211.66,False,True,True,True,4,5,5,455,14
14059,2011-03-18 10:06:00,267,1,183.6,False,False,False,False,1,1,1,111,3
14060,2011-12-05 12:29:00,5,19,6140.42,False,True,True,True,5,5,5,555,15
14062,2011-11-30 10:04:00,10,12,10464.85,False,True,True,True,5,5,5,555,15
14064,2011-11-10 13:14:00,30,5,1334.34,False,False,False,False,4,4,4,444,12
14066,2011-03-18 12:21:00,267,1,152.55,False,False,False,False,1,1,1,111,3
14067,2011-10-07 10:21:00,64,2,374.7,False,False,False,False,3,3,2,332,8
14068,2011-01-23 16:02:00,321,1,265.85,False,False,False,False,1,1,2,112,4
14071,2011-12-06 12:27:00,4,8,1437.57,False,False,False,False,5,5,4,554,14
14073,2011-11-07 15:49:00,33,1,151.04,False,False,False,False,4,1,1,411,6
14075,2011-12-05 08:38:00,5,3,942.26,False,False,False,False,5,3,4,534,12
14076,2011-08-02 15:19:00,130,1,118.67,False,False,False,False,2,1,1,211,4
14077,2011-10-30 12:35:00,41,5,499.42,False,False,False,False,3,4,3,343,10
14078,2011-08-30 12:16:00,102,6,1049.37,False,False,False,False,2,5,4,254,11
14079,2011-08-07 12:10:00,125,1,375.1,False,False,False,False,2,1,2,212,5
14080,2011-11-07 11:09:00,33,1,45.599999999999994,False,False,False,False,4,1,1,411,6
14081,2011-02-10 16:17:00,303,2,921.62,False,False,False,False,1,3,3,133,7
14082,2010-12-10 11:02:00,365,1,182.25,True,False,False,True,1,1,1,111,3
14083,2011-12-05 13:14:00,5,9,1002.9,False,False,False,False,5,5,4,554,14
14085,2011-12-07 13:46:00,3,18,4421.29,False,True,True,True,5,5,5,555,15
14087,2011-12-07 12:41:00,3,1,191.47,False,False,False,False,5,1,1,511,7
14088,2011-11-29 16:16:00,11,13,50491.81,False,True,True,True,5,5,5,555,15
14089,2011-10-14 10:38:00,57,1,158.75,False,False,False,False,3,1,1,311,5
14090,2011-01-19 10:51:00,325,1,76.32000000000001,False,False,False,False,1,1,1,111,3
14092,2011-12-02 12:13:00,8,14,4076.9100000000003,False,True,True,True,5,5,5,555,15
14093,2011-11-27 16:27:00,13,1,433.86,False,False,False,False,5,1,2,512,8
14096,2011-12-05 17:17:00,5,17,65164.79,False,True,True,True,5,5,5,555,15
14098,2011-11-03 10:13:00,37,1,147.35,False,False,False,False,3,1,1,311,5
14099,2011-11-23 13:53:00,17,11,3104.17,False,False,False,False,4,5,5,455,14
14100,2011-07-25 11:01:00,138,1,191.95,False,False,False,False,2,1,1,211,4
14101,2011-09-27 12:28:00,74,6,5976.79,False,False,True,True,2,5,5,255,12
14102,2011-12-04 15:38:00,6,5,1105.8799999999999,False,False,False,False,5,4,4,544,13
14104,2011-07-08 12:50:00,155,2,216.21,False,False,False,False,2,3,1,231,6
14105,2011-04-14 17:58:00,240,1,1266.23,False,False,False,False,1,1,4,114,6
14107,2011-10-19 12:12:00,52,7,2703.23,False,False,False,False,3,5,5,355,13
14108,2011-11-09 10:41:00,31,2,597.91,False,False,False,False,4,3,3,433,10
14109,2011-09-28 10:18:00,73,1,144.2,False,False,False,False,2,1,1,211,4
14110,2011-12-06 12:26:00,4,12,5683.15,False,True,True,True,5,5,5,555,15
14111,2011-11-25 13:44:00,15,4,692.85,False,False,False,False,4,4,3,443,11
14112,2011-11-17 12:30:00,23,7,2915.15,False,False,False,False,4,5,5,455,14
14113,2011-12-06 12:18:00,4,4,1840.42,False,False,False,False,5,4,4,544,13
14114,2011-03-11 09:42:00,274,2,386.53,False,False,False,False,1,3,2,132,6
14116,2011-11-20 10:29:00,20,5,1382.74,False,False,False,False,4,4,4,444,12
14117,2011-07-19 09:49:00,144,1,90.0,False,False,False,False,2,1,1,211,4
14121,2011-12-06 12:19:00,4,4,2780.15,False,False,False,False,5,4,5,545,14
14124,2011-09-16 13:32:00,85,1,419.58,False,False,False,False,2,1,2,212,5
14125,2011-11-29 12:47:00,11,3,2720.63,False,False,False,False,5,3,5,535,13
14126,2011-12-02 11:45:00,8,3,706.1300000000001,False,False,False,False,5,3,3,533,11
14127,2011-08-09 10:49:00,123,3,709.71,False,False,False,False,2,3,3,233,8
14128,2011-10-10 12:00:00,61,2,637.5,False,False,False,False,3,3,3,333,9
14129,2011-12-08 11:02:00,2,5,1123.8600000000001,False,False,False,False,5,4,4,544,13
